introduction_id,country_id,year_id,description,intro_status
42610,66,2013,Rotavirus vaccine,No
42611,66,2013,Rubella vaccine,Yes
42612,66,2013,Seasonal Influenza vaccine,Yes
42613,66,2013,Typhoid,No
42614,66,2013,Varicella vaccine,Yes (R)
42615,66,2013,YF (Yellow fever) vaccine,No
42616,66,2012,aP (acellular pertussis) vaccine,Yes
42617,66,2012,Hepatitis A vaccine,No
42618,66,2012,Hepatitis B vaccine,Yes
42619,66,2012,HepB birth dose,No
42620,66,2012,Hib (Haemophilus influenzae type B) vaccine,Yes
42621,66,2012,HPV (Human Papilloma Virus) vaccine,Yes
42622,66,2012,IPV (Inactivated polio vaccine),Yes
42623,66,2012,IPV (Inactivated polio vaccine) 2nd dose,Yes
42624,66,2012,Japanese Encephalitis,No
42625,66,2012,Measles-containing vaccine 2nd dose,Yes
42626,66,2012,Meningococcal meningitis vaccines (all strains),Yes
42627,66,2012,Mumps vaccine,Yes
42628,66,2012,PCV (Pneumococcal conjugate vaccine),Yes
42629,66,2012,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
42630,66,2012,Rotavirus vaccine,No
42631,66,2012,Rubella vaccine,Yes
42632,66,2012,Seasonal Influenza vaccine,Yes
42633,66,2012,Typhoid,No
42634,66,2012,Varicella vaccine,No
42635,66,2012,YF (Yellow fever) vaccine,No
42636,66,2011,aP (acellular pertussis) vaccine,Yes
42637,66,2011,Hepatitis A vaccine,No
42638,66,2011,Hepatitis B vaccine,Yes
42639,66,2011,HepB birth dose,No
42640,66,2011,Hib (Haemophilus influenzae type B) vaccine,Yes
42641,66,2011,HPV (Human Papilloma Virus) vaccine,Yes
42642,66,2011,IPV (Inactivated polio vaccine),Yes
42643,66,2011,IPV (Inactivated polio vaccine) 2nd dose,Yes
42644,66,2011,Japanese Encephalitis,No
42645,66,2011,Measles-containing vaccine 2nd dose,Yes
42646,66,2011,Meningococcal meningitis vaccines (all strains),Yes
42647,66,2011,Mumps vaccine,Yes
42648,66,2011,PCV (Pneumococcal conjugate vaccine),Yes
42649,66,2011,PPV (Pneumococcal polysaccharide vaccine),No
42650,66,2011,Rotavirus vaccine,No
42651,66,2011,Rubella vaccine,Yes
42652,66,2011,Seasonal Influenza vaccine,Yes
42653,66,2011,Typhoid,No
42654,66,2011,Varicella vaccine,No
42655,66,2011,YF (Yellow fever) vaccine,No
42656,66,2010,aP (acellular pertussis) vaccine,Yes
42657,66,2010,Hepatitis A vaccine,No
42658,66,2010,Hepatitis B vaccine,Yes
42659,66,2010,HepB birth dose,No
42660,66,2010,Hib (Haemophilus influenzae type B) vaccine,Yes
42661,66,2010,HPV (Human Papilloma Virus) vaccine,Yes
42662,66,2010,IPV (Inactivated polio vaccine),Yes
42663,66,2010,IPV (Inactivated polio vaccine) 2nd dose,Yes
42664,66,2010,Japanese Encephalitis,No
42665,66,2010,Measles-containing vaccine 2nd dose,Yes
42666,66,2010,Meningococcal meningitis vaccines (all strains),Yes
42667,66,2010,Mumps vaccine,Yes
42668,66,2010,PCV (Pneumococcal conjugate vaccine),Yes
42669,66,2010,PPV (Pneumococcal polysaccharide vaccine),No
42670,66,2010,Rotavirus vaccine,No
42671,66,2010,Rubella vaccine,Yes
42672,66,2010,Seasonal Influenza vaccine,Yes
42673,66,2010,Typhoid,No
42674,66,2010,Varicella vaccine,No
42675,66,2010,YF (Yellow fever) vaccine,No
42676,66,2009,aP (acellular pertussis) vaccine,Yes
42677,66,2009,Hepatitis A vaccine,No
42678,66,2009,Hepatitis B vaccine,Yes
42679,66,2009,HepB birth dose,No
42680,66,2009,Hib (Haemophilus influenzae type B) vaccine,Yes
42681,66,2009,HPV (Human Papilloma Virus) vaccine,Yes
42682,66,2009,IPV (Inactivated polio vaccine),Yes
42683,66,2009,IPV (Inactivated polio vaccine) 2nd dose,Yes
42684,66,2009,Japanese Encephalitis,No
42685,66,2009,Measles-containing vaccine 2nd dose,Yes
42686,66,2009,Meningococcal meningitis vaccines (all strains),No
42687,66,2009,Mumps vaccine,Yes
42688,66,2009,PCV (Pneumococcal conjugate vaccine),Yes
42689,66,2009,PPV (Pneumococcal polysaccharide vaccine),No
42690,66,2009,Rotavirus vaccine,No
42691,66,2009,Rubella vaccine,Yes
42692,66,2009,Seasonal Influenza vaccine,Yes
42693,66,2009,Typhoid,No
42694,66,2009,Varicella vaccine,No
42695,66,2009,YF (Yellow fever) vaccine,No
42696,66,2008,aP (acellular pertussis) vaccine,Yes
42697,66,2008,Hepatitis A vaccine,No
42698,66,2008,Hepatitis B vaccine,Yes
42699,66,2008,HepB birth dose,No
42700,66,2008,Hib (Haemophilus influenzae type B) vaccine,Yes
42701,66,2008,HPV (Human Papilloma Virus) vaccine,Yes
42702,66,2008,IPV (Inactivated polio vaccine),Yes
42703,66,2008,IPV (Inactivated polio vaccine) 2nd dose,Yes
42704,66,2008,Japanese Encephalitis,No
42705,66,2008,Measles-containing vaccine 2nd dose,Yes
42706,66,2008,Meningococcal meningitis vaccines (all strains),No
42707,66,2008,Mumps vaccine,Yes
42708,66,2008,PCV (Pneumococcal conjugate vaccine),Yes
42709,66,2008,PPV (Pneumococcal polysaccharide vaccine),No
42710,66,2008,Rotavirus vaccine,No
42711,66,2008,Rubella vaccine,Yes
42712,66,2008,Seasonal Influenza vaccine,Yes
42713,66,2008,Typhoid,No
42714,66,2008,Varicella vaccine,No
42715,66,2008,YF (Yellow fever) vaccine,No
42716,66,2007,aP (acellular pertussis) vaccine,Yes
42717,66,2007,Hepatitis A vaccine,No
42718,66,2007,Hepatitis B vaccine,Yes
42719,66,2007,HepB birth dose,No
42720,66,2007,Hib (Haemophilus influenzae type B) vaccine,Yes
42721,66,2007,HPV (Human Papilloma Virus) vaccine,Yes
42722,66,2007,IPV (Inactivated polio vaccine),Yes
42723,66,2007,IPV (Inactivated polio vaccine) 2nd dose,Yes
42724,66,2007,Japanese Encephalitis,No
42725,66,2007,Measles-containing vaccine 2nd dose,Yes
42726,66,2007,Meningococcal meningitis vaccines (all strains),No
42727,66,2007,Mumps vaccine,Yes
42728,66,2007,PCV (Pneumococcal conjugate vaccine),Yes
42729,66,2007,PPV (Pneumococcal polysaccharide vaccine),No
42730,66,2007,Rotavirus vaccine,No
42731,66,2007,Rubella vaccine,Yes
42732,66,2007,Seasonal Influenza vaccine,Yes
42733,66,2007,Typhoid,No
42734,66,2007,Varicella vaccine,No
42735,66,2007,YF (Yellow fever) vaccine,No
42736,66,2006,aP (acellular pertussis) vaccine,Yes
42737,66,2006,Hepatitis A vaccine,No
42738,66,2006,Hepatitis B vaccine,Yes
42739,66,2006,HepB birth dose,No
42740,66,2006,Hib (Haemophilus influenzae type B) vaccine,Yes
42741,66,2006,HPV (Human Papilloma Virus) vaccine,Yes
42742,66,2006,IPV (Inactivated polio vaccine),Yes
42743,66,2006,IPV (Inactivated polio vaccine) 2nd dose,Yes
42744,66,2006,Japanese Encephalitis,No
42745,66,2006,Measles-containing vaccine 2nd dose,Yes
42746,66,2006,Meningococcal meningitis vaccines (all strains),No
42747,66,2006,Mumps vaccine,Yes
42748,66,2006,PCV (Pneumococcal conjugate vaccine),Yes
42749,66,2006,PPV (Pneumococcal polysaccharide vaccine),No
42750,66,2006,Rotavirus vaccine,No
42751,66,2006,Rubella vaccine,Yes
42752,66,2006,Seasonal Influenza vaccine,No
42753,66,2006,Typhoid,No
42754,66,2006,Varicella vaccine,No
42755,66,2006,YF (Yellow fever) vaccine,No
42756,66,2005,aP (acellular pertussis) vaccine,Yes
42757,66,2005,Hepatitis A vaccine,No
42758,66,2005,Hepatitis B vaccine,Yes
42759,66,2005,HepB birth dose,No
42760,66,2005,Hib (Haemophilus influenzae type B) vaccine,Yes
42761,66,2005,IPV (Inactivated polio vaccine),Yes
42762,66,2005,IPV (Inactivated polio vaccine) 2nd dose,Yes
42763,66,2005,Japanese Encephalitis,No
42764,66,2005,Measles-containing vaccine 2nd dose,Yes
42765,66,2005,Meningococcal meningitis vaccines (all strains),No
42766,66,2005,Mumps vaccine,Yes
42767,66,2005,PCV (Pneumococcal conjugate vaccine),Yes (R)
42768,66,2005,PPV (Pneumococcal polysaccharide vaccine),No
42769,66,2005,Rubella vaccine,Yes
42770,66,2005,Seasonal Influenza vaccine,No
42771,66,2005,Typhoid,No
42772,66,2005,Varicella vaccine,No
42773,66,2005,YF (Yellow fever) vaccine,No
42774,66,2004,aP (acellular pertussis) vaccine,Yes
42775,66,2004,Hepatitis A vaccine,No
42776,66,2004,Hepatitis B vaccine,Yes
42777,66,2004,HepB birth dose,No
42778,66,2004,Hib (Haemophilus influenzae type B) vaccine,Yes
42779,66,2004,IPV (Inactivated polio vaccine),Yes
42780,66,2004,IPV (Inactivated polio vaccine) 2nd dose,Yes
42781,66,2004,Japanese Encephalitis,No
42782,66,2004,Measles-containing vaccine 2nd dose,Yes
42783,66,2004,Meningococcal meningitis vaccines (all strains),No
42784,66,2004,Mumps vaccine,Yes
42785,66,2004,PCV (Pneumococcal conjugate vaccine),Yes (R)
42786,66,2004,PPV (Pneumococcal polysaccharide vaccine),No
42787,66,2004,Rubella vaccine,Yes
42788,66,2004,Seasonal Influenza vaccine,No
42789,66,2004,Typhoid,No
42790,66,2004,Varicella vaccine,No
42791,66,2004,YF (Yellow fever) vaccine,No
42792,66,2003,aP (acellular pertussis) vaccine,Yes
42793,66,2003,Hepatitis A vaccine,No
42794,66,2003,Hepatitis B vaccine,Yes
42795,66,2003,HepB birth dose,No
42796,66,2003,Hib (Haemophilus influenzae type B) vaccine,Yes
42797,66,2003,IPV (Inactivated polio vaccine),Yes
42798,66,2003,IPV (Inactivated polio vaccine) 2nd dose,Yes
42799,66,2003,Japanese Encephalitis,No
42800,66,2003,Measles-containing vaccine 2nd dose,Yes
42801,66,2003,Meningococcal meningitis vaccines (all strains),No
42802,66,2003,Mumps vaccine,Yes
42803,66,2003,PCV (Pneumococcal conjugate vaccine),Yes (R)
42804,66,2003,PPV (Pneumococcal polysaccharide vaccine),No
42805,66,2003,Rubella vaccine,Yes
42806,66,2003,Seasonal Influenza vaccine,No
42807,66,2003,Typhoid,No
42808,66,2003,Varicella vaccine,No
42809,66,2003,YF (Yellow fever) vaccine,No
42810,66,2002,aP (acellular pertussis) vaccine,Yes
42811,66,2002,Hepatitis A vaccine,No
42812,66,2002,Hepatitis B vaccine,Yes
42813,66,2002,HepB birth dose,No
42814,66,2002,Hib (Haemophilus influenzae type B) vaccine,Yes
42815,66,2002,IPV (Inactivated polio vaccine),Yes
42816,66,2002,IPV (Inactivated polio vaccine) 2nd dose,Yes
42817,66,2002,Japanese Encephalitis,No
42818,66,2002,Measles-containing vaccine 2nd dose,Yes
42819,66,2002,Meningococcal meningitis vaccines (all strains),No
42820,66,2002,Mumps vaccine,Yes
42821,66,2002,PCV (Pneumococcal conjugate vaccine),No
42822,66,2002,PPV (Pneumococcal polysaccharide vaccine),No
42823,66,2002,Rubella vaccine,Yes
42824,66,2002,Seasonal Influenza vaccine,No
42825,66,2002,Typhoid,No
42826,66,2002,Varicella vaccine,No
42827,66,2002,YF (Yellow fever) vaccine,No
42828,66,2001,aP (acellular pertussis) vaccine,No
42829,66,2001,Hepatitis B vaccine,Yes
42830,66,2001,HepB birth dose,No
42831,66,2001,Hib (Haemophilus influenzae type B) vaccine,Yes
42832,66,2001,IPV (Inactivated polio vaccine),Yes
42833,66,2001,Japanese Encephalitis,No
42834,66,2001,Measles-containing vaccine 2nd dose,Yes
42835,66,2001,Meningococcal meningitis vaccines (all strains),No
42836,66,2001,Mumps vaccine,Yes
42837,66,2001,PCV (Pneumococcal conjugate vaccine),No
42838,66,2001,PPV (Pneumococcal polysaccharide vaccine),No
42839,66,2001,Rubella vaccine,Yes
42840,66,2001,Seasonal Influenza vaccine,No
42841,66,2001,Varicella vaccine,No
42842,66,2001,YF (Yellow fever) vaccine,No
42843,66,2000,Hepatitis B vaccine,Yes
42844,66,2000,HepB birth dose,No
42845,66,2000,Hib (Haemophilus influenzae type B) vaccine,Yes
42846,66,2000,IPV (Inactivated polio vaccine),Yes
42847,66,2000,Measles-containing vaccine 2nd dose,Yes
42848,66,2000,Meningococcal meningitis vaccines (all strains),No
42849,66,2000,Mumps vaccine,Yes
42850,66,2000,PCV (Pneumococcal conjugate vaccine),No
42851,66,2000,PPV (Pneumococcal polysaccharide vaccine),No
42852,66,2000,Rubella vaccine,Yes
42853,66,2000,Seasonal Influenza vaccine,No
42854,66,2000,YF (Yellow fever) vaccine,No
42855,66,1999,Hepatitis B vaccine,Yes
42856,66,1999,HepB birth dose,No
42857,66,1999,Hib (Haemophilus influenzae type B) vaccine,Yes
42858,66,1999,IPV (Inactivated polio vaccine),Yes
42859,66,1999,Measles-containing vaccine 2nd dose,Yes
42860,66,1999,Meningococcal meningitis vaccines (all strains),No
42861,66,1999,Mumps vaccine,Yes
42862,66,1999,PPV (Pneumococcal polysaccharide vaccine),No
42863,66,1999,Rubella vaccine,Yes
42864,66,1999,Seasonal Influenza vaccine,No
42865,66,1999,YF (Yellow fever) vaccine,No
42866,66,1998,Hepatitis B vaccine,Yes
42867,66,1998,HepB birth dose,No
42868,66,1998,Hib (Haemophilus influenzae type B) vaccine,Yes
42869,66,1998,IPV (Inactivated polio vaccine),Yes
42870,66,1998,Measles-containing vaccine 2nd dose,Yes
42871,66,1998,Mumps vaccine,Yes
42872,66,1998,Rubella vaccine,Yes
42873,66,1998,Seasonal Influenza vaccine,No
42874,66,1998,YF (Yellow fever) vaccine,No
42875,66,1997,Hepatitis B vaccine,Yes
42876,66,1997,HepB birth dose,No
42877,66,1997,Hib (Haemophilus influenzae type B) vaccine,Yes
42878,66,1997,IPV (Inactivated polio vaccine),Yes
42879,66,1997,Measles-containing vaccine 2nd dose,Yes
42880,66,1997,Mumps vaccine,Yes
42881,66,1997,Rubella vaccine,Yes
42882,66,1997,Seasonal Influenza vaccine,No
42883,66,1997,YF (Yellow fever) vaccine,No
42884,66,1996,Hepatitis B vaccine,Yes
42885,66,1996,HepB birth dose,No
42886,66,1996,Hib (Haemophilus influenzae type B) vaccine,Yes
42887,66,1996,IPV (Inactivated polio vaccine),Yes
42888,66,1996,Measles-containing vaccine 2nd dose,Yes
42889,66,1996,Mumps vaccine,Yes
42890,66,1996,Rubella vaccine,Yes
42891,66,1996,Seasonal Influenza vaccine,No
42892,66,1996,YF (Yellow fever) vaccine,No
42893,66,1995,Hepatitis B vaccine,Yes
42894,66,1995,HepB birth dose,No
42895,66,1995,Hib (Haemophilus influenzae type B) vaccine,Yes
42896,66,1995,IPV (Inactivated polio vaccine),Yes
42897,66,1995,IPV (Inactivated polio vaccine) 2nd dose,Yes
42898,66,1995,Measles-containing vaccine 2nd dose,No
42899,66,1995,Mumps vaccine,Yes
42900,66,1995,Rubella vaccine,Yes
42901,66,1995,Seasonal Influenza vaccine,No
42902,66,1995,YF (Yellow fever) vaccine,No
42903,66,1994,Hepatitis B vaccine,Yes
42904,66,1994,HepB birth dose,No
42905,66,1994,Hib (Haemophilus influenzae type B) vaccine,Yes
42906,66,1994,IPV (Inactivated polio vaccine),Yes
42907,66,1994,Measles-containing vaccine 2nd dose,No
42908,66,1994,Mumps vaccine,No
42909,66,1994,Rubella vaccine,Yes
42910,66,1994,Seasonal Influenza vaccine,No
42911,66,1994,YF (Yellow fever) vaccine,No
42912,66,1993,Hepatitis B vaccine,No
42913,66,1993,HepB birth dose,No
42914,66,1993,Hib (Haemophilus influenzae type B) vaccine,Yes
42915,66,1993,IPV (Inactivated polio vaccine),Yes
42916,66,1993,Measles-containing vaccine 2nd dose,No
42917,66,1993,Mumps vaccine,No
42918,66,1993,Rubella vaccine,Yes
42919,66,1993,Seasonal Influenza vaccine,No
42920,66,1993,YF (Yellow fever) vaccine,No
42921,66,1992,Hepatitis B vaccine,No
42922,66,1992,HepB birth dose,No
42923,66,1992,Hib (Haemophilus influenzae type B) vaccine,Yes
42924,66,1992,IPV (Inactivated polio vaccine),Yes
42925,66,1992,Measles-containing vaccine 2nd dose,No
42926,66,1992,Mumps vaccine,No
42927,66,1992,Rubella vaccine,Yes
42928,66,1992,Seasonal Influenza vaccine,No
42929,66,1992,YF (Yellow fever) vaccine,No
42930,66,1991,Hepatitis B vaccine,No
42931,66,1991,HepB birth dose,No
42932,66,1991,Hib (Haemophilus influenzae type B) vaccine,No
42933,66,1991,IPV (Inactivated polio vaccine),Yes
42934,66,1991,Measles-containing vaccine 2nd dose,No
42935,66,1991,Mumps vaccine,No
42936,66,1991,Rubella vaccine,Yes
42937,66,1991,Seasonal Influenza vaccine,No
42938,66,1991,YF (Yellow fever) vaccine,No
42939,66,1990,Hepatitis B vaccine,No
42940,66,1990,HepB birth dose,No
42941,66,1990,Hib (Haemophilus influenzae type B) vaccine,No
42942,66,1990,IPV (Inactivated polio vaccine),Yes
42943,66,1990,Measles-containing vaccine 2nd dose,No
42944,66,1990,Mumps vaccine,No
42945,66,1990,Rubella vaccine,Yes
42946,66,1990,Seasonal Influenza vaccine,No
42947,66,1990,YF (Yellow fever) vaccine,No
42948,66,1989,Hepatitis B vaccine,No
42949,66,1989,HepB birth dose,No
42950,66,1989,Hib (Haemophilus influenzae type B) vaccine,No
42951,66,1989,IPV (Inactivated polio vaccine),Yes
42952,66,1989,Measles-containing vaccine 2nd dose,No
42953,66,1989,Mumps vaccine,No
42954,66,1989,Rubella vaccine,Yes
42955,66,1989,Seasonal Influenza vaccine,No
42956,66,1989,YF (Yellow fever) vaccine,No
42957,66,1988,Hepatitis B vaccine,No
42958,66,1988,Hib (Haemophilus influenzae type B) vaccine,No
42959,66,1988,IPV (Inactivated polio vaccine),Yes
42960,66,1988,Measles-containing vaccine 2nd dose,No
42961,66,1988,Mumps vaccine,No
42962,66,1988,Rubella vaccine,Yes
42963,66,1988,Seasonal Influenza vaccine,No
42964,66,1988,YF (Yellow fever) vaccine,No
42965,66,1987,Hepatitis B vaccine,No
42966,66,1987,Hib (Haemophilus influenzae type B) vaccine,No
42967,66,1987,IPV (Inactivated polio vaccine),Yes
42968,66,1987,Measles-containing vaccine 2nd dose,No
42969,66,1987,Mumps vaccine,No
42970,66,1987,Rubella vaccine,Yes
42971,66,1987,Seasonal Influenza vaccine,No
42972,66,1987,YF (Yellow fever) vaccine,No
42973,66,1986,Hepatitis B vaccine,No
42974,66,1986,Hib (Haemophilus influenzae type B) vaccine,No
42975,66,1986,IPV (Inactivated polio vaccine),Yes
42976,66,1986,Measles-containing vaccine 2nd dose,No
42977,66,1986,Mumps vaccine,No
42978,66,1986,Rubella vaccine,Yes
42979,66,1986,Seasonal Influenza vaccine,No
42980,66,1986,YF (Yellow fever) vaccine,No
42981,66,1985,Hepatitis B vaccine,No
42982,66,1985,IPV (Inactivated polio vaccine),Yes
42983,66,1985,Measles-containing vaccine 2nd dose,No
42984,66,1985,Mumps vaccine,No
42985,66,1985,Rubella vaccine,Yes
42986,66,1985,Seasonal Influenza vaccine,No
42987,66,1985,YF (Yellow fever) vaccine,No
42988,66,1984,Hepatitis B vaccine,No
42989,66,1984,IPV (Inactivated polio vaccine),Yes
42990,66,1984,Measles-containing vaccine 2nd dose,No
42991,66,1984,Mumps vaccine,No
42992,66,1984,Rubella vaccine,Yes
42993,66,1984,Seasonal Influenza vaccine,No
42994,66,1984,YF (Yellow fever) vaccine,No
42995,66,1983,Hepatitis B vaccine,No
42996,66,1983,IPV (Inactivated polio vaccine),Yes
42997,66,1983,Measles-containing vaccine 2nd dose,No
42998,66,1983,Mumps vaccine,No
42999,66,1983,Rubella vaccine,Yes
43000,66,1983,Seasonal Influenza vaccine,No
43001,66,1983,YF (Yellow fever) vaccine,No
43002,66,1982,Hepatitis B vaccine,No
43003,66,1982,IPV (Inactivated polio vaccine),Yes
43004,66,1982,Measles-containing vaccine 2nd dose,No
43005,66,1982,Mumps vaccine,No
43006,66,1982,Rubella vaccine,Yes
43007,66,1982,Seasonal Influenza vaccine,No
43008,66,1982,YF (Yellow fever) vaccine,No
43009,66,1981,IPV (Inactivated polio vaccine),Yes
43010,66,1981,Measles-containing vaccine 2nd dose,No
43011,66,1981,Mumps vaccine,No
43012,66,1981,Rubella vaccine,Yes
43013,66,1981,Seasonal Influenza vaccine,No
43014,66,1981,YF (Yellow fever) vaccine,No
43015,66,1980,IPV (Inactivated polio vaccine),Yes
43016,66,1980,Measles-containing vaccine 2nd dose,No
43017,66,1980,Mumps vaccine,No
43018,66,1980,Rubella vaccine,Yes
43019,66,1980,Seasonal Influenza vaccine,No
43020,66,1980,YF (Yellow fever) vaccine,No
43021,66,1979,IPV (Inactivated polio vaccine),Yes
43022,66,1979,Measles-containing vaccine 2nd dose,No
43023,66,1979,Mumps vaccine,No
43024,66,1979,Rubella vaccine,Yes
43025,66,1979,Seasonal Influenza vaccine,No
43026,66,1979,YF (Yellow fever) vaccine,No
43027,66,1978,IPV (Inactivated polio vaccine),Yes
43028,66,1978,Measles-containing vaccine 2nd dose,No
43029,66,1978,Mumps vaccine,No
43030,66,1978,Rubella vaccine,Yes
43031,66,1978,Seasonal Influenza vaccine,No
43032,66,1978,YF (Yellow fever) vaccine,No
43033,66,1977,IPV (Inactivated polio vaccine),Yes
43034,66,1977,Measles-containing vaccine 2nd dose,No
43035,66,1977,Mumps vaccine,No
43036,66,1977,Rubella vaccine,Yes
43037,66,1977,Seasonal Influenza vaccine,No
43038,66,1977,YF (Yellow fever) vaccine,No
43039,66,1976,IPV (Inactivated polio vaccine),Yes
43040,66,1976,Measles-containing vaccine 2nd dose,No
43041,66,1976,Mumps vaccine,No
43042,66,1976,Rubella vaccine,Yes
43043,66,1976,Seasonal Influenza vaccine,No
43044,66,1976,YF (Yellow fever) vaccine,No
43045,66,1975,IPV (Inactivated polio vaccine),Yes
43046,66,1975,Measles-containing vaccine 2nd dose,No
43047,66,1975,Mumps vaccine,No
43048,66,1975,Rubella vaccine,Yes
43049,66,1975,Seasonal Influenza vaccine,No
43050,66,1975,YF (Yellow fever) vaccine,No
43051,66,1974,IPV (Inactivated polio vaccine),Yes
43052,66,1974,Measles-containing vaccine 2nd dose,No
43053,66,1974,Mumps vaccine,No
43054,66,1974,Rubella vaccine,Yes
43055,66,1974,Seasonal Influenza vaccine,No
43056,66,1974,YF (Yellow fever) vaccine,No
43057,66,1973,IPV (Inactivated polio vaccine),Yes
43058,66,1973,Measles-containing vaccine 2nd dose,No
43059,66,1973,Mumps vaccine,No
43060,66,1973,Rubella vaccine,Yes
43061,66,1973,Seasonal Influenza vaccine,No
43062,66,1973,YF (Yellow fever) vaccine,No
43063,66,1972,IPV (Inactivated polio vaccine),Yes
